,participant,participant_code,card_no,correct_card,correct_persevering,seq_no,rule,card_shape,card_number,card_colour,reaction_time_ms,status,card_selected,error,perseverance_error,not_perseverance_error
959,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,30,4,4,7,shape,cross,4,green,1554,1,4,0,0,0
960,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,31,4,3,1,color,cross,4,red,1087,1,4,0,0,0
961,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,5,2,1,2,color,circle,2,blue,1294,1,2,0,0,0
962,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,23,2,3,3,color,cross,2,red,1018,1,2,0,0,0
963,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,18,1,3,4,color,cross,1,green,1185,1,1,0,0,0
964,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,20,1,3,5,color,cross,1,yellow,780,1,1,0,0,0
965,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,43,3,1,1,shape,star,3,red,2794,1,3,0,0,0
966,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,39,2,1,2,shape,star,2,red,1413,1,2,0,0,0
967,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,14,4,2,3,shape,circle,4,green,2190,1,4,0,0,0
968,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,49,1,3,4,shape,triangle,1,blue,1536,1,1,0,0,0
969,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,31,4,1,5,shape,cross,4,red,2520,1,4,0,0,0
970,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,43,4,4,1,number,star,3,red,2357,2,3,1,0,1
971,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,49,2,2,2,number,triangle,1,blue,3203,1,2,0,0,0
972,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,59,2,2,3,number,triangle,3,red,2290,1,2,0,0,0
973,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,31,3,3,4,number,cross,4,red,2730,2,4,1,0,1
974,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,14,1,1,5,number,circle,4,green,2904,2,2,1,0,1
975,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,12,1,1,6,number,circle,3,yellow,1398,2,3,1,0,1
976,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,31,3,3,7,number,cross,4,red,1527,2,1,1,0,1
977,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,24,2,2,1,shape,cross,2,yellow,1957,1,2,0,0,0
978,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,13,4,4,2,shape,circle,4,blue,1313,1,4,0,0,0
979,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,49,1,1,3,shape,triangle,1,blue,1471,1,1,0,0,0
980,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,10,3,3,4,shape,circle,3,green,1514,1,3,0,0,0
981,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,59,3,3,5,shape,triangle,3,red,1517,1,3,0,0,0
982,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,18,1,1,6,shape,cross,1,green,1352,1,1,0,0,0
983,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,34,1,4,1,color,star,1,green,930,1,1,0,0,0
984,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,39,2,4,2,color,star,2,red,1196,1,2,0,0,0
985,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,24,2,3,3,color,cross,2,yellow,915,1,2,0,0,0
986,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,13,4,1,4,color,circle,4,blue,1266,1,4,0,0,0
987,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,39,2,4,5,color,star,2,red,1266,1,2,0,0,0
988,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,42,3,2,1,shape,star,3,green,1353,1,3,0,0,0
989,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,20,1,4,2,shape,cross,1,yellow,1359,1,1,0,0,0
990,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,12,3,4,3,shape,circle,3,yellow,1216,1,3,0,0,0
991,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,34,1,2,4,shape,star,1,green,1302,1,1,0,0,0
992,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,39,2,1,5,shape,star,2,red,1107,1,2,0,0,0
993,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,5,2,3,6,shape,circle,2,blue,1039,1,2,0,0,0
994,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,61,4,2,1,color,triangle,4,blue,1344,1,4,0,0,0
995,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,61,4,2,2,color,triangle,4,blue,920,1,4,0,0,0
996,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,14,4,1,3,color,circle,4,green,2162,1,4,0,0,0
997,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,14,4,1,4,color,circle,4,green,1048,1,4,0,0,0
998,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,23,2,3,5,color,cross,2,red,1371,1,2,0,0,0
999,722573.0,s.5f549354-af60-4c11-b271-7396e5216de8.txt,20,1,3,6,color,cross,1,yellow,1204,1,1,0,0,0
1000,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,0,1,shape,triangle,1,yellow,2199,1,1,0,0,0
1001,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,3,0,2,shape,triangle,3,red,2543,2,1,1,0,1
1002,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,23,2,0,3,shape,cross,2,red,1700,1,2,0,0,0
1003,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,0,4,shape,triangle,1,yellow,4971,1,1,0,0,0
1004,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,0,5,shape,triangle,1,yellow,3093,2,2,1,0,1
1005,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,60,3,0,6,shape,triangle,3,yellow,2297,2,2,1,0,1
1006,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,61,4,0,7,shape,triangle,4,blue,1369,2,3,1,0,1
1007,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,10,3,0,8,shape,circle,3,green,1124,1,3,0,0,0
1008,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,24,2,0,9,shape,cross,2,yellow,1203,1,2,0,0,0
1009,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,3,0,10,shape,star,3,red,978,1,3,0,0,0
1010,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,60,2,2,1,number,triangle,3,yellow,1727,2,3,1,0,1
1011,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,4,4,2,number,star,3,red,1496,2,2,1,0,1
1012,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,63,2,2,3,number,triangle,4,red,1173,2,4,1,0,1
1013,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,5,1,1,4,number,circle,2,blue,4069,2,3,1,0,1
1014,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,8,1,1,5,number,circle,2,yellow,3527,2,2,1,0,1
1015,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,63,2,2,6,number,triangle,4,red,1866,2,1,1,0,1
1016,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,60,2,2,7,number,triangle,3,yellow,1312,2,3,1,0,1
1017,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,12,1,1,8,number,circle,3,yellow,1655,1,1,0,0,0
1018,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,2,2,9,number,triangle,1,yellow,1460,1,2,0,0,0
1019,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,24,2,2,1,color,cross,2,yellow,1352,2,3,1,0,1
1020,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,3,3,2,color,triangle,3,red,2663,2,1,1,0,1
1021,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,60,3,3,3,color,triangle,3,yellow,2726,2,4,1,0,1
1022,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,20,1,1,4,color,cross,1,yellow,1545,1,1,0,0,0
1023,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,23,2,2,5,color,cross,2,red,2397,1,2,0,0,0
1024,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,61,4,4,6,color,triangle,4,blue,1797,2,3,1,0,1
1025,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,3,3,7,color,triangle,3,red,1784,1,3,0,0,0
1026,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,13,4,4,8,color,circle,4,blue,3645,1,4,0,0,0
1027,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,4,1,shape,triangle,1,yellow,981,1,1,0,0,0
1028,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,12,3,4,2,shape,circle,3,yellow,1497,1,3,0,0,0
1029,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,18,1,2,3,shape,cross,1,green,869,1,1,0,0,0
1030,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,33,1,3,4,shape,star,1,blue,970,1,1,0,0,0
1031,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,61,4,3,5,shape,triangle,4,blue,873,1,4,0,0,0
1032,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,4,6,shape,triangle,1,yellow,747,1,1,0,0,0
1033,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,37,2,3,7,shape,star,2,blue,1298,1,2,0,0,0
1034,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,3,1,8,shape,triangle,3,red,856,1,3,0,0,0
1035,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,34,4,4,1,number,star,1,green,946,2,1,1,0,1
1036,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,24,3,3,2,number,cross,2,yellow,1781,1,3,0,0,0
1037,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,4,4,3,number,star,3,red,1266,1,4,0,0,0
1038,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,49,2,2,4,number,triangle,1,blue,1370,1,2,0,0,0
1039,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,63,2,2,5,number,triangle,4,red,3882,1,2,0,0,0
1040,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,4,4,6,number,star,3,red,1478,1,4,0,0,0
1041,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,12,1,1,7,number,circle,3,yellow,1147,1,1,0,0,0
1042,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,18,1,1,1,color,cross,1,green,1210,2,3,1,0,1
1043,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,30,4,4,2,color,cross,4,green,849,2,2,1,0,1
1044,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,63,4,4,3,color,triangle,4,red,1258,1,4,0,0,0
1045,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,33,1,1,4,color,star,1,blue,2367,1,1,0,0,0
1046,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,42,3,3,5,color,star,3,green,1454,2,4,1,0,1
1047,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,4,1,1,number,star,2,red,926,2,2,1,0,1
1048,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,8,1,4,2,number,circle,2,yellow,1042,1,1,0,0,0
1049,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,14,1,2,3,number,circle,4,green,1153,1,1,0,0,0
1050,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,4,1,4,number,star,2,red,3120,1,4,0,0,0
1051,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,33,4,3,5,number,star,1,blue,1311,1,4,0,0,0
1052,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,8,1,4,6,number,circle,2,yellow,974,1,1,0,0,0
1053,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,42,3,3,1,shape,star,3,green,1452,1,3,0,0,0
1054,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,60,3,3,2,shape,triangle,3,yellow,1640,2,2,1,0,1
1055,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,8,2,2,3,shape,circle,2,yellow,1059,2,4,1,0,1
1056,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,30,4,4,4,shape,cross,4,green,891,1,4,0,0,0
1057,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,52,1,1,5,shape,triangle,1,yellow,1484,1,1,0,0,0
1058,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,5,2,2,6,shape,circle,2,blue,1777,1,2,0,0,0
1059,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,30,4,4,7,shape,cross,4,green,1972,1,4,0,0,0
1060,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,31,4,3,1,color,cross,4,red,945,1,4,0,0,0
1061,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,5,2,1,2,color,circle,2,blue,893,1,2,0,0,0
1062,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,23,2,3,3,color,cross,2,red,1793,2,3,1,1,0
1063,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,18,1,3,4,color,cross,1,green,1043,1,1,0,0,0
1064,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,20,1,3,5,color,cross,1,yellow,1296,1,1,0,0,0
1065,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,3,1,1,shape,star,3,red,1365,1,3,0,0,0
1066,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,2,1,2,shape,star,2,red,916,1,2,0,0,0
1067,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,14,4,2,3,shape,circle,4,green,875,1,4,0,0,0
1068,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,49,1,3,4,shape,triangle,1,blue,787,1,1,0,0,0
1069,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,31,4,1,5,shape,cross,4,red,1103,1,4,0,0,0
1070,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,43,4,4,1,number,star,3,red,1007,2,3,1,0,1
1071,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,49,2,2,2,number,triangle,1,blue,1832,1,2,0,0,0
1072,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,2,2,3,number,triangle,3,red,1792,1,2,0,0,0
1073,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,31,3,3,4,number,cross,4,red,1317,1,3,0,0,0
1074,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,14,1,1,5,number,circle,4,green,1303,1,1,0,0,0
1075,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,12,1,1,6,number,circle,3,yellow,1087,1,1,0,0,0
1076,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,31,3,3,7,number,cross,4,red,1286,1,3,0,0,0
1077,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,24,2,2,1,shape,cross,2,yellow,1528,2,3,1,0,1
1078,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,13,4,4,2,shape,circle,4,blue,993,1,4,0,0,0
1079,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,49,1,1,3,shape,triangle,1,blue,1277,1,1,0,0,0
1080,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,10,3,3,4,shape,circle,3,green,1179,2,1,1,0,1
1081,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,59,3,3,5,shape,triangle,3,red,986,1,3,0,0,0
1082,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,18,1,1,6,shape,cross,1,green,1112,1,1,0,0,0
1083,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,34,1,4,1,color,star,1,green,873,1,1,0,0,0
1084,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,2,4,2,color,star,2,red,1262,1,2,0,0,0
1085,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,24,2,3,3,color,cross,2,yellow,1898,1,2,0,0,0
1086,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,13,4,1,4,color,circle,4,blue,985,1,4,0,0,0
1087,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,2,4,5,color,star,2,red,890,1,2,0,0,0
1088,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,42,3,2,1,shape,star,3,green,1518,1,3,0,0,0
1089,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,20,1,4,2,shape,cross,1,yellow,789,1,1,0,0,0
1090,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,12,3,4,3,shape,circle,3,yellow,859,1,3,0,0,0
1091,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,34,1,2,4,shape,star,1,green,928,1,1,0,0,0
1092,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,39,2,1,5,shape,star,2,red,980,1,2,0,0,0
1093,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,5,2,3,6,shape,circle,2,blue,844,1,2,0,0,0
1094,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,61,4,2,1,color,triangle,4,blue,1442,1,4,0,0,0
1095,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,61,4,2,2,color,triangle,4,blue,1351,1,4,0,0,0
1096,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,14,4,1,3,color,circle,4,green,1231,1,4,0,0,0
1097,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,14,4,1,4,color,circle,4,green,1447,1,4,0,0,0
1098,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,23,2,3,5,color,cross,2,red,1049,1,2,0,0,0
1099,889968.0,s.bbbcdd77-0c68-4d04-b14f-124b7328d21f.txt,20,1,3,6,color,cross,1,yellow,2353,1,1,0,0,0
1100,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,1,0,1,shape,triangle,1,yellow,3050,1,1,0,0,0
1101,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,59,3,0,2,shape,triangle,3,red,3240,2,1,1,0,1
1102,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,23,2,0,3,shape,cross,2,red,1713,2,3,1,0,1
1103,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,1,0,4,shape,triangle,1,yellow,3626,1,1,0,0,0
1104,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,1,0,5,shape,triangle,1,yellow,3407,1,1,0,0,0
1105,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,60,3,0,6,shape,triangle,3,yellow,7919,2,2,1,0,1
1106,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,61,4,0,7,shape,triangle,4,blue,5090,1,4,0,0,0
1107,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,10,3,0,8,shape,circle,3,green,4187,2,2,1,0,1
1108,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,24,2,0,9,shape,cross,2,yellow,4118,1,2,0,0,0
1109,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,43,3,0,10,shape,star,3,red,4167,1,3,0,0,0
1110,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,60,2,2,1,number,triangle,3,yellow,3591,2,3,1,0,1
1111,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,43,4,4,2,number,star,3,red,3787,2,1,1,0,1
1112,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,63,2,2,3,number,triangle,4,red,4536,2,4,1,0,1
1113,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,5,1,1,4,number,circle,2,blue,3827,1,1,0,0,0
1114,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,8,1,1,5,number,circle,2,yellow,6261,2,4,1,0,1
1115,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,63,2,2,6,number,triangle,4,red,8437,2,1,1,0,1
1116,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,60,2,2,7,number,triangle,3,yellow,3623,1,2,0,0,0
1117,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,12,1,1,8,number,circle,3,yellow,5735,2,4,1,0,1
1118,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,2,2,9,number,triangle,1,yellow,2227,2,1,1,0,1
1119,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,24,2,2,1,color,cross,2,yellow,4599,2,3,1,0,1
1120,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,59,3,3,2,color,triangle,3,red,3563,2,1,1,0,1
1121,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,60,3,3,3,color,triangle,3,yellow,3806,2,4,1,0,1
1122,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,20,1,1,4,color,cross,1,yellow,2103,1,1,0,0,0
1123,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,23,2,2,5,color,cross,2,red,4507,2,1,1,0,1
1124,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,61,4,4,6,color,triangle,4,blue,8411,1,4,0,0,0
1125,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,59,3,3,7,color,triangle,3,red,2172,1,3,0,0,0
1126,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,13,4,4,8,color,circle,4,blue,1340,1,4,0,0,0
1127,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,1,4,1,shape,triangle,1,yellow,1326,1,1,0,0,0
1128,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,12,3,4,2,shape,circle,3,yellow,1259,1,3,0,0,0
1129,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,18,1,2,3,shape,cross,1,green,1291,1,1,0,0,0
1130,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,33,1,3,4,shape,star,1,blue,1198,1,1,0,0,0
1131,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,61,4,3,5,shape,triangle,4,blue,1269,1,4,0,0,0
1132,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,52,1,4,6,shape,triangle,1,yellow,1192,1,1,0,0,0
1133,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,37,2,3,7,shape,star,2,blue,1471,1,2,0,0,0
1134,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,59,3,1,8,shape,triangle,3,red,1163,1,3,0,0,0
1135,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,34,4,4,1,number,star,1,green,1207,2,1,1,0,1
1136,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,24,3,3,2,number,cross,2,yellow,4107,1,3,0,0,0
1137,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,43,4,4,3,number,star,3,red,1483,1,4,0,0,0
1138,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,49,2,2,4,number,triangle,1,blue,2265,1,2,0,0,0
1139,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,63,2,2,5,number,triangle,4,red,1327,1,2,0,0,0
1140,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,43,4,4,6,number,star,3,red,1612,1,4,0,0,0
1141,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,12,1,1,7,number,circle,3,yellow,1362,1,1,0,0,0
1142,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,18,1,1,1,color,cross,1,green,1465,2,3,1,0,1
1143,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,30,4,4,2,color,cross,4,green,2548,1,4,0,0,0
1144,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,63,4,4,3,color,triangle,4,red,1228,1,4,0,0,0
1145,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,33,1,1,4,color,star,1,blue,1373,1,1,0,0,0
1146,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,42,3,3,5,color,star,3,green,1178,1,3,0,0,0
1147,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,39,4,1,1,number,star,2,red,1201,2,2,1,0,1
1148,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,8,1,4,2,number,circle,2,yellow,1032,2,4,1,1,0
1149,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,14,1,2,3,number,circle,4,green,1304,1,1,0,0,0
1150,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,39,4,1,4,number,star,2,red,1159,1,4,0,0,0
1151,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,33,4,3,5,number,star,1,blue,1228,1,4,0,0,0
1152,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,8,1,4,6,number,circle,2,yellow,1494,1,1,0,0,0
1153,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,42,3,3,1,shape,star,3,green,1031,2,4,1,0,1
1154,234513.0,s.099cae2a-bb3c-4c04-9438-d6babdacbd9c.txt,60,3,3,2,shape,triangle,3,yellow,2743,2,4,1,0,1
